,pub_id,category1,category2,category3,category4,category5,category6,category7,category8,category9,category10,Max,Max_index
1642,5948,0.013636364,0.05,0.004545455,0.013636364,0.013636364,0.05,0.504545455,0.031818182,0.277272727,0.040909091,0.504545455,7
1643,5949,0.113095238,0.029761905,0.339285714,0.041666667,0.041666667,0.089285714,0.005952381,0.291666667,0.017857143,0.029761905,0.339285714,3
1644,5950,0.234375,0.015625,0.234375,0.140625,0.015625,0.265625,0.015625,0.015625,0.046875,0.015625,0.265625,6
1645,5951,0.027777778,0.05,0.583333333,0.072222222,0.005555556,0.205555556,0.005555556,0.005555556,0.027777778,0.016666667,0.583333333,3
1646,5952,0.00862069,0.146551724,0.146551724,0.00862069,0.00862069,0.00862069,0.077586207,0.00862069,0.198275862,0.387931034,0.387931034,10
1647,5953,0.278301887,0.023584906,0.174528302,0.04245283,0.033018868,0.259433962,0.014150943,0.061320755,0.070754717,0.04245283,0.278301887,1
1648,5954,0.006666667,0.206666667,0.033333333,0.046666667,0.086666667,0.14,0.14,0.033333333,0.073333333,0.233333333,0.233333333,10
1649,5955,0.0125,0.0125,0.029166667,0.220833333,0.095833333,0.0875,0.404166667,0.004166667,0.104166667,0.029166667,0.404166667,7
1650,5956,0.017241379,0.120689655,0.25862069,0.017241379,0.051724138,0.028735632,0.005747126,0.040229885,0.247126437,0.212643678,0.25862069,3
1651,5957,0.01,0.15,0.03,0.29,0.01,0.15,0.29,0.01,0.05,0.01,0.29,4
1652,5959,0.005681818,0.073863636,0.153409091,0.028409091,0.005681818,0.017045455,0.039772727,0.073863636,0.005681818,0.596590909,0.596590909,10
1653,5960,0.009259259,0.157407407,0.342592593,0.027777778,0.064814815,0.305555556,0.046296296,0.009259259,0.009259259,0.027777778,0.342592593,3
1654,5961,0.015,0.005,0.075,0.005,0.185,0.675,0.005,0.025,0.005,0.005,0.675,6
1655,5962,0.007692308,0.023076923,0.438461538,0.146153846,0.161538462,0.115384615,0.023076923,0.007692308,0.038461538,0.038461538,0.438461538,3
1656,5963,0.004716981,0.014150943,0.099056604,0.033018868,0.231132075,0.448113208,0.014150943,0.070754717,0.023584906,0.061320755,0.448113208,6
1657,5964,0.019230769,0.006410256,0.147435897,0.211538462,0.480769231,0.006410256,0.019230769,0.019230769,0.032051282,0.057692308,0.480769231,5
1658,5965,0.010638298,0.308510638,0.244680851,0.031914894,0.031914894,0.010638298,0.010638298,0.265957447,0.010638298,0.074468085,0.308510638,2
1659,5966,0.035211268,0.133802817,0.330985915,0.049295775,0.007042254,0.401408451,0.007042254,0.021126761,0.007042254,0.007042254,0.401408451,6
1660,5967,0.331395349,0.01744186,0.01744186,0.005813953,0.075581395,0.226744186,0.01744186,0.01744186,0.284883721,0.005813953,0.331395349,1
1661,5969,0.010204082,0.010204082,0.316326531,0.173469388,0.010204082,0.010204082,0.051020408,0.030612245,0.37755102,0.010204082,0.37755102,9
1662,5970,0.291044776,0.485074627,0.067164179,0.052238806,0.02238806,0.007462687,0.052238806,0.007462687,0.007462687,0.007462687,0.485074627,2
1663,5971,0.003378378,0.280405405,0.003378378,0.057432432,0.043918919,0.010135135,0.111486486,0.043918919,0.35472973,0.091216216,0.35472973,9
1664,5972,0.116935484,0.27016129,0.02016129,0.012096774,0.004032258,0.004032258,0.044354839,0.326612903,0.060483871,0.141129032,0.326612903,8
1665,5973,0.006944444,0.034722222,0.020833333,0.243055556,0.1875,0.020833333,0.340277778,0.048611111,0.020833333,0.076388889,0.340277778,7
1666,5974,0.087837838,0.317567568,0.195945946,0.006756757,0.033783784,0.074324324,0.02027027,0.006756757,0.060810811,0.195945946,0.317567568,2
1667,5975,0.022058824,0.139705882,0.242647059,0.080882353,0.007352941,0.036764706,0.022058824,0.022058824,0.375,0.051470588,0.375,9
1668,5976,0.061797753,0.016853933,0.320224719,0.005617978,0.039325843,0.106741573,0.016853933,0.028089888,0.376404494,0.028089888,0.376404494,9
1669,5977,0.323170732,0.152439024,0.152439024,0.030487805,0.030487805,0.018292683,0.091463415,0.042682927,0.12804878,0.030487805,0.323170732,1
1670,5978,0.140449438,0.084269663,0.556179775,0.005617978,0.028089888,0.005617978,0.151685393,0.005617978,0.005617978,0.016853933,0.556179775,3
1671,5979,0.018518519,0.104938272,0.092592593,0.080246914,0.351851852,0.141975309,0.00617284,0.00617284,0.141975309,0.055555556,0.351851852,5
1672,5980,0.162921348,0.050561798,0.297752809,0.174157303,0.016853933,0.005617978,0.016853933,0.061797753,0.162921348,0.050561798,0.297752809,3
1673,5981,0.064285714,0.092857143,0.292857143,0.007142857,0.007142857,0.092857143,0.321428571,0.007142857,0.007142857,0.107142857,0.321428571,7
1674,5983,0.086666667,0.313333333,0.073333333,0.006666667,0.22,0.006666667,0.006666667,0.086666667,0.033333333,0.166666667,0.313333333,2
1675,5984,0.166666667,0.030864198,0.043209877,0.030864198,0.117283951,0.018518519,0.00617284,0.00617284,0.37654321,0.203703704,0.37654321,9
1676,5985,0.03164557,0.14556962,0.639240506,0.006329114,0.056962025,0.03164557,0.006329114,0.018987342,0.006329114,0.056962025,0.639240506,3
1677,5986,0.063953488,0.354651163,0.261627907,0.087209302,0.01744186,0.040697674,0.075581395,0.040697674,0.01744186,0.040697674,0.354651163,2
1678,5987,0.097701149,0.235632184,0.362068966,0.017241379,0.086206897,0.040229885,0.005747126,0.017241379,0.051724138,0.086206897,0.362068966,3
1679,5988,0.036842105,0.036842105,0.384210526,0.005263158,0.057894737,0.436842105,0.015789474,0.005263158,0.005263158,0.015789474,0.436842105,6
1680,5989,0.015306122,0.260204082,0.209183673,0.005102041,0.086734694,0.178571429,0.035714286,0.005102041,0.005102041,0.198979592,0.260204082,2
1681,5990,0.26056338,0.246478873,0.035211268,0.232394366,0.021126761,0.021126761,0.11971831,0.007042254,0.021126761,0.035211268,0.26056338,1
1682,5991,0.009803922,0.009803922,0.18627451,0.343137255,0.147058824,0.009803922,0.088235294,0.009803922,0.18627451,0.009803922,0.343137255,4
1683,5992,0.098290598,0.303418803,0.123931624,0.021367521,0.004273504,0.004273504,0.021367521,0.209401709,0.14957265,0.064102564,0.303418803,2
1684,5993,0.086734694,0.341836735,0.117346939,0.005102041,0.209183673,0.005102041,0.005102041,0.035714286,0.12755102,0.066326531,0.341836735,2
1685,5994,0.151376147,0.004587156,0.087155963,0.087155963,0.041284404,0.490825688,0.004587156,0.004587156,0.114678899,0.013761468,0.490825688,6
1686,5995,0.012820513,0.115384615,0.047008547,0.021367521,0.004273504,0.132478632,0.38034188,0.217948718,0.012820513,0.055555556,0.38034188,7
1687,5996,0.004587156,0.050458716,0.197247706,0.050458716,0.004587156,0.004587156,0.004587156,0.041284404,0.114678899,0.527522936,0.527522936,10
1688,5998,0.041284404,0.252293578,0.133027523,0.059633028,0.004587156,0.408256881,0.004587156,0.004587156,0.087155963,0.004587156,0.408256881,6
1689,5999,0.033333333,0.126666667,0.006666667,0.206666667,0.153333333,0.166666667,0.006666667,0.246666667,0.02,0.033333333,0.246666667,8
1690,6000,0.004237288,0.004237288,0.046610169,0.080508475,0.004237288,0.300847458,0.004237288,0.131355932,0.004237288,0.419491525,0.419491525,10
1691,6002,0.004166667,0.120833333,0.054166667,0.029166667,0.0375,0.229166667,0.045833333,0.004166667,0.004166667,0.470833333,0.470833333,10
1692,6003,0.024271845,0.004854369,0.033980583,0.004854369,0.286407767,0.461165049,0.004854369,0.101941748,0.072815534,0.004854369,0.461165049,6
1693,6005,0.026315789,0.005263158,0.005263158,0.152631579,0.478947368,0.131578947,0.005263158,0.142105263,0.036842105,0.015789474,0.478947368,5
1694,6006,0.046296296,0.342592593,0.231481481,0.046296296,0.064814815,0.009259259,0.009259259,0.083333333,0.027777778,0.138888889,0.342592593,2
1695,6007,0.038461538,0.126373626,0.269230769,0.005494505,0.192307692,0.291208791,0.06043956,0.005494505,0.005494505,0.005494505,0.291208791,6
1696,6009,0.036082474,0.036082474,0.108247423,0.005154639,0.025773196,0.551546392,0.015463918,0.067010309,0.005154639,0.149484536,0.551546392,6
1697,6010,0.127118644,0.110169492,0.127118644,0.43220339,0.008474576,0.008474576,0.093220339,0.008474576,0.059322034,0.025423729,0.43220339,4
1698,6011,0.26344086,0.005376344,0.069892473,0.048387097,0.016129032,0.059139785,0.102150538,0.02688172,0.403225806,0.005376344,0.403225806,9
1699,6012,0.076470588,0.088235294,0.205882353,0.052941176,0.158823529,0.017647059,0.111764706,0.029411765,0.252941176,0.005882353,0.252941176,9
1700,6013,0.275,0.008333333,0.041666667,0.025,0.008333333,0.008333333,0.025,0.125,0.408333333,0.075,0.408333333,9
1701,6014,0.157407407,0.064814815,0.324074074,0.009259259,0.046296296,0.046296296,0.009259259,0.009259259,0.324074074,0.009259259,0.324074074,3
1702,6015,0.007352941,0.242647059,0.110294118,0.007352941,0.080882353,0.022058824,0.036764706,0.169117647,0.301470588,0.022058824,0.301470588,9
1703,6016,0.006756757,0.128378378,0.006756757,0.547297297,0.222972973,0.006756757,0.006756757,0.047297297,0.02027027,0.006756757,0.547297297,4
1704,6017,0.016129032,0.102150538,0.005376344,0.102150538,0.166666667,0.02688172,0.134408602,0.016129032,0.016129032,0.413978495,0.413978495,10
1705,6018,0.012820513,0.294871795,0.021367521,0.123931624,0.047008547,0.14957265,0.012820513,0.175213675,0.141025641,0.021367521,0.294871795,2
1706,6019,0.023364486,0.004672897,0.5,0.060747664,0.042056075,0.322429907,0.004672897,0.004672897,0.03271028,0.004672897,0.5,3
1707,6020,0.006849315,0.034246575,0.020547945,0.52739726,0.184931507,0.020547945,0.006849315,0.006849315,0.184931507,0.006849315,0.52739726,4
1708,6021,0.072368421,0.006578947,0.111842105,0.006578947,0.611842105,0.098684211,0.059210526,0.006578947,0.019736842,0.006578947,0.611842105,5
1709,6022,0.009803922,0.12745098,0.147058824,0.009803922,0.166666667,0.009803922,0.107843137,0.009803922,0.166666667,0.245098039,0.245098039,10
1710,6023,0.004950495,0.084158416,0.321782178,0.123762376,0.004950495,0.163366337,0.054455446,0.034653465,0.193069307,0.014851485,0.321782178,3
1711,6024,0.176923077,0.007692308,0.130769231,0.053846154,0.007692308,0.023076923,0.253846154,0.007692308,0.284615385,0.053846154,0.284615385,9
1712,6025,0.123762376,0.094059406,0.351485149,0.024752475,0.103960396,0.034653465,0.004950495,0.004950495,0.252475248,0.004950495,0.351485149,3
1713,6026,0.029761905,0.458333333,0.029761905,0.06547619,0.053571429,0.029761905,0.172619048,0.005952381,0.148809524,0.005952381,0.458333333,2
1714,6027,0.039772727,0.073863636,0.073863636,0.051136364,0.176136364,0.017045455,0.176136364,0.255681818,0.028409091,0.107954545,0.255681818,8
1715,6028,0.007575758,0.537878788,0.007575758,0.007575758,0.007575758,0.113636364,0.098484848,0.053030303,0.007575758,0.159090909,0.537878788,2
1716,6030,0.051136364,0.039772727,0.198863636,0.085227273,0.005681818,0.335227273,0.085227273,0.028409091,0.028409091,0.142045455,0.335227273,6
1717,6031,0.068627451,0.088235294,0.029411765,0.12745098,0.029411765,0.009803922,0.009803922,0.009803922,0.225490196,0.401960784,0.401960784,10
1718,6032,0.00862069,0.00862069,0.387931034,0.25,0.025862069,0.146551724,0.077586207,0.025862069,0.060344828,0.00862069,0.387931034,3
1719,6033,0.032894737,0.256578947,0.046052632,0.006578947,0.046052632,0.006578947,0.164473684,0.177631579,0.085526316,0.177631579,0.256578947,2
1720,6034,0.151162791,0.151162791,0.034883721,0.034883721,0.197674419,0.011627907,0.151162791,0.011627907,0.174418605,0.081395349,0.197674419,5
1721,6035,0.015306122,0.137755102,0.147959184,0.12755102,0.045918367,0.076530612,0.035714286,0.209183673,0.005102041,0.198979592,0.209183673,8
1722,6036,0.025252525,0.267676768,0.005050505,0.065656566,0.045454545,0.025252525,0.247474747,0.257575758,0.035353535,0.025252525,0.267676768,2
1723,6037,0.00862069,0.043103448,0.439655172,0.00862069,0.198275862,0.146551724,0.00862069,0.025862069,0.060344828,0.060344828,0.439655172,3
1724,6038,0.005813953,0.040697674,0.284883721,0.110465116,0.098837209,0.191860465,0.005813953,0.005813953,0.203488372,0.052325581,0.284883721,3
1725,6039,0.121359223,0.063106796,0.024271845,0.004854369,0.412621359,0.17961165,0.004854369,0.024271845,0.140776699,0.024271845,0.412621359,5
1726,6040,0.057692308,0.301282051,0.185897436,0.006410256,0.108974359,0.006410256,0.288461538,0.006410256,0.032051282,0.006410256,0.301282051,2
1727,6041,0.01,0.07,0.61,0.07,0.05,0.13,0.03,0.01,0.01,0.01,0.61,3
1728,6042,0.166666667,0.137681159,0.007246377,0.094202899,0.02173913,0.007246377,0.079710145,0.02173913,0.268115942,0.195652174,0.268115942,9
1729,6043,0.082089552,0.052238806,0.007462687,0.470149254,0.156716418,0.02238806,0.007462687,0.141791045,0.037313433,0.02238806,0.470149254,4
1730,6044,0.109375,0.005208333,0.057291667,0.140625,0.036458333,0.567708333,0.026041667,0.036458333,0.015625,0.005208333,0.567708333,6
1731,6045,0.018382353,0.356617647,0.003676471,0.209558824,0.165441176,0.165441176,0.003676471,0.003676471,0.011029412,0.0625,0.356617647,2
1732,6046,0.054216867,0.246987952,0.234939759,0.054216867,0.006024096,0.030120482,0.006024096,0.126506024,0.090361446,0.15060241,0.246987952,2
1733,6047,0.006097561,0.030487805,0.018292683,0.054878049,0.615853659,0.006097561,0.018292683,0.030487805,0.054878049,0.164634146,0.615853659,5
1734,6048,0.008196721,0.778688525,0.024590164,0.024590164,0.040983607,0.008196721,0.040983607,0.008196721,0.057377049,0.008196721,0.778688525,2
1735,6049,0.072580645,0.008064516,0.39516129,0.056451613,0.008064516,0.185483871,0.008064516,0.008064516,0.217741935,0.040322581,0.39516129,3
1736,6050,0.017045455,0.301136364,0.176136364,0.039772727,0.073863636,0.039772727,0.107954545,0.017045455,0.153409091,0.073863636,0.301136364,2
1737,6051,0.006666667,0.326666667,0.14,0.073333333,0.033333333,0.02,0.006666667,0.033333333,0.073333333,0.286666667,0.326666667,2
1738,6052,0.069620253,0.284810127,0.082278481,0.03164557,0.018987342,0.069620253,0.03164557,0.107594937,0.132911392,0.170886076,0.284810127,2
1739,6053,0.098837209,0.063953488,0.052325581,0.029069767,0.203488372,0.005813953,0.261627907,0.180232558,0.005813953,0.098837209,0.261627907,7
1740,6054,0.06875,0.01875,0.01875,0.14375,0.03125,0.53125,0.00625,0.14375,0.00625,0.03125,0.53125,6
1741,6055,0.017045455,0.028409091,0.255681818,0.005681818,0.107954545,0.005681818,0.221590909,0.039772727,0.301136364,0.017045455,0.301136364,9
1742,6056,0.082278481,0.006329114,0.132911392,0.006329114,0.082278481,0.006329114,0.208860759,0.044303797,0.411392405,0.018987342,0.411392405,9
1743,6057,0.052941176,0.029411765,0.135294118,0.064705882,0.488235294,0.005882353,0.052941176,0.005882353,0.158823529,0.005882353,0.488235294,5
1744,6058,0.033018868,0.183962264,0.061320755,0.061320755,0.004716981,0.014150943,0.16509434,0.004716981,0.45754717,0.014150943,0.45754717,9
1745,6059,0.070512821,0.211538462,0.506410256,0.019230769,0.006410256,0.096153846,0.032051282,0.006410256,0.032051282,0.019230769,0.506410256,3
1746,6060,0.084615385,0.007692308,0.1,0.007692308,0.007692308,0.315384615,0.330769231,0.084615385,0.007692308,0.053846154,0.330769231,7
1747,6061,0.006329114,0.246835443,0.094936709,0.069620253,0.348101266,0.006329114,0.056962025,0.006329114,0.132911392,0.03164557,0.348101266,5
1748,6062,0.179012346,0.104938272,0.080246914,0.055555556,0.00617284,0.043209877,0.425925926,0.00617284,0.092592593,0.00617284,0.425925926,7
1749,6063,0.006756757,0.195945946,0.114864865,0.006756757,0.290540541,0.222972973,0.074324324,0.006756757,0.074324324,0.006756757,0.290540541,5
1750,6064,0.026315789,0.00877193,0.00877193,0.00877193,0.026315789,0.254385965,0.00877193,0.00877193,0.043859649,0.605263158,0.605263158,10
1751,6065,0.029411765,0.029411765,0.046218487,0.029411765,0.37394958,0.449579832,0.004201681,0.029411765,0.004201681,0.004201681,0.449579832,6
1752,6066,0.06626506,0.030120482,0.198795181,0.018072289,0.126506024,0.054216867,0.295180723,0.006024096,0.126506024,0.078313253,0.295180723,7
1753,6068,0.04787234,0.058510638,0.026595745,0.005319149,0.090425532,0.005319149,0.558510638,0.026595745,0.10106383,0.079787234,0.558510638,7
1754,6069,0.056521739,0.152173913,0.004347826,0.013043478,0.02173913,0.073913043,0.386956522,0.039130435,0.056521739,0.195652174,0.386956522,7
1755,6070,0.097701149,0.385057471,0.155172414,0.028735632,0.040229885,0.005747126,0.028735632,0.028735632,0.201149425,0.028735632,0.385057471,2
1756,6071,0.041666667,0.152777778,0.356481481,0.078703704,0.00462963,0.162037037,0.023148148,0.013888889,0.125,0.041666667,0.356481481,3
1757,6072,0.084415584,0.175324675,0.045454545,0.266233766,0.097402597,0.071428571,0.097402597,0.123376623,0.032467532,0.006493506,0.266233766,4
1758,6073,0.023148148,0.412037037,0.226851852,0.00462963,0.069444444,0.013888889,0.032407407,0.069444444,0.143518519,0.00462963,0.412037037,2
1759,6074,0.006493506,0.019480519,0.084415584,0.188311688,0.006493506,0.058441558,0.084415584,0.461038961,0.058441558,0.032467532,0.461038961,8
1760,6075,0.005050505,0.015151515,0.015151515,0.025252525,0.267676768,0.5,0.035353535,0.126262626,0.005050505,0.005050505,0.5,6
1761,6076,0.375,0.125,0.008333333,0.091666667,0.091666667,0.108333333,0.025,0.025,0.025,0.125,0.375,1
1762,6077,0.227678571,0.21875,0.03125,0.084821429,0.227678571,0.004464286,0.084821429,0.004464286,0.111607143,0.004464286,0.227678571,1
1763,6078,0.003546099,0.081560284,0.010638298,0.173758865,0.010638298,0.010638298,0.010638298,0.20212766,0.102836879,0.393617021,0.393617021,10
1764,6079,0.065217391,0.02173913,0.02173913,0.02173913,0.326086957,0.282608696,0.065217391,0.02173913,0.152173913,0.02173913,0.326086957,5
1765,6080,0.14375,0.00625,0.21875,0.04375,0.00625,0.00625,0.04375,0.01875,0.45625,0.05625,0.45625,9
1766,6081,0.12890625,0.00390625,0.02734375,0.01953125,0.01953125,0.48828125,0.12890625,0.05078125,0.11328125,0.01953125,0.48828125,6
1767,6082,0.014851485,0.014851485,0.084158416,0.034653465,0.054455446,0.608910891,0.004950495,0.113861386,0.054455446,0.014851485,0.608910891,6
1768,6083,0.045454545,0.027272727,0.027272727,0.1,0.063636364,0.081818182,0.009090909,0.009090909,0.536363636,0.1,0.536363636,9
1769,6084,0.03358209,0.063432836,0.048507463,0.01119403,0.100746269,0.645522388,0.078358209,0.01119403,0.003731343,0.003731343,0.645522388,6
1770,6085,0.00862069,0.025862069,0.25,0.00862069,0.060344828,0.00862069,0.077586207,0.00862069,0.50862069,0.043103448,0.50862069,9
1771,6086,0.175324675,0.071428571,0.162337662,0.084415584,0.006493506,0.006493506,0.344155844,0.019480519,0.11038961,0.019480519,0.344155844,7
1772,6087,0.017045455,0.005681818,0.073863636,0.085227273,0.142045455,0.414772727,0.096590909,0.039772727,0.051136364,0.073863636,0.414772727,6
1773,6088,0.200854701,0.217948718,0.055555556,0.012820513,0.02991453,0.106837607,0.081196581,0.08974359,0.02991453,0.175213675,0.217948718,2
1774,6089,0.00617284,0.00617284,0.5,0.191358025,0.092592593,0.00617284,0.00617284,0.018518519,0.166666667,0.00617284,0.5,3
1775,6090,0.017857143,0.303571429,0.089285714,0.029761905,0.422619048,0.017857143,0.017857143,0.005952381,0.089285714,0.005952381,0.422619048,5
1776,6091,0.011450382,0.072519084,0.026717557,0.591603053,0.019083969,0.103053435,0.003816794,0.095419847,0.003816794,0.072519084,0.591603053,4
1777,6092,0.038732394,0.059859155,0.003521127,0.031690141,0.080985915,0.052816901,0.038732394,0.003521127,0.686619718,0.003521127,0.686619718,9
1778,6093,0.004950495,0.47029703,0.212871287,0.004950495,0.024752475,0.004950495,0.054455446,0.193069307,0.014851485,0.014851485,0.47029703,2
1779,6094,0.033980583,0.373786408,0.247572816,0.101941748,0.024271845,0.004854369,0.033980583,0.04368932,0.053398058,0.082524272,0.373786408,2
1780,6095,0.021428571,0.107142857,0.092857143,0.007142857,0.364285714,0.007142857,0.078571429,0.192857143,0.107142857,0.021428571,0.364285714,5
1781,6096,0.040441176,0.371323529,0.172794118,0.077205882,0.047794118,0.047794118,0.0625,0.084558824,0.077205882,0.018382353,0.371323529,2
1782,6097,0.279411765,0.200980392,0.034313725,0.024509804,0.06372549,0.12254902,0.004901961,0.112745098,0.06372549,0.093137255,0.279411765,1
1783,6098,0.037313433,0.02238806,0.395522388,0.126865672,0.007462687,0.007462687,0.082089552,0.037313433,0.246268657,0.037313433,0.395522388,3
1784,6099,0.004166667,0.045833333,0.054166667,0.0125,0.370833333,0.4875,0.004166667,0.004166667,0.0125,0.004166667,0.4875,6
1785,6100,0.351851852,0.00617284,0.018518519,0.030864198,0.302469136,0.055555556,0.104938272,0.092592593,0.030864198,0.00617284,0.351851852,1
1786,6101,0.2109375,0.0078125,0.0390625,0.2109375,0.0234375,0.0390625,0.0234375,0.0078125,0.4296875,0.0078125,0.4296875,9
1787,6163,0.068421053,0.005263158,0.026315789,0.163157895,0.447368421,0.215789474,0.005263158,0.026315789,0.026315789,0.015789474,0.447368421,5
1788,6164,0.004,0.172,0.036,0.092,0.004,0.004,0.084,0.34,0.028,0.236,0.34,8
1789,6165,0.033088235,0.040441176,0.003676471,0.128676471,0.268382353,0.246323529,0.033088235,0.106617647,0.136029412,0.003676471,0.268382353,5
1790,6166,0.070754717,0.023584906,0.033018868,0.004716981,0.117924528,0.004716981,0.25,0.004716981,0.061320755,0.429245283,0.429245283,10
1791,6167,0.03125,0.049107143,0.013392857,0.388392857,0.272321429,0.004464286,0.049107143,0.165178571,0.013392857,0.013392857,0.388392857,4
1792,6168,0.009933775,0.003311258,0.029801325,0.48013245,0.009933775,0.023178808,0.062913907,0.347682119,0.029801325,0.003311258,0.48013245,4
1793,6170,0.151041667,0.213541667,0.203125,0.015625,0.088541667,0.057291667,0.015625,0.046875,0.067708333,0.140625,0.213541667,2
1794,6171,0.18907563,0.029411765,0.021008403,0.021008403,0.012605042,0.037815126,0.348739496,0.155462185,0.105042017,0.079831933,0.348739496,7
1795,6172,0.037815126,0.037815126,0.004201681,0.155462185,0.121848739,0.046218487,0.012605042,0.415966387,0.155462185,0.012605042,0.415966387,8
1796,6173,0.165,0.045,0.005,0.155,0.275,0.125,0.045,0.145,0.035,0.005,0.275,5
1797,6175,0.006756757,0.141891892,0.141891892,0.047297297,0.087837838,0.033783784,0.006756757,0.087837838,0.114864865,0.331081081,0.331081081,10
1798,6176,0.02892562,0.103305785,0.02892562,0.17768595,0.012396694,0.020661157,0.119834711,0.103305785,0.243801653,0.161157025,0.243801653,9
1799,6177,0.032110092,0.087155963,0.041284404,0.233944954,0.371559633,0.013761468,0.02293578,0.041284404,0.151376147,0.004587156,0.371559633,5
1800,6178,0.073863636,0.221590909,0.357954545,0.039772727,0.017045455,0.0625,0.005681818,0.198863636,0.005681818,0.017045455,0.357954545,3
1801,6179,0.102941176,0.004901961,0.014705882,0.132352941,0.475490196,0.004901961,0.083333333,0.024509804,0.014705882,0.142156863,0.475490196,5
1802,6180,0.05,0.073076923,0.019230769,0.126923077,0.026923077,0.119230769,0.042307692,0.126923077,0.111538462,0.303846154,0.303846154,10
1803,6181,0.108552632,0.082236842,0.042763158,0.049342105,0.003289474,0.055921053,0.384868421,0.095394737,0.036184211,0.141447368,0.384868421,7
1804,6182,0.014018692,0.004672897,0.004672897,0.406542056,0.042056075,0.154205607,0.135514019,0.070093458,0.135514019,0.03271028,0.406542056,4
1805,6183,0.063559322,0.004237288,0.173728814,0.055084746,0.004237288,0.004237288,0.402542373,0.055084746,0.216101695,0.021186441,0.402542373,7
1806,6184,0.005,0.015,0.005,0.465,0.095,0.015,0.055,0.285,0.005,0.055,0.465,4
1807,6185,0.024271845,0.150485437,0.024271845,0.004854369,0.024271845,0.09223301,0.033980583,0.218446602,0.004854369,0.422330097,0.422330097,10
1808,6186,0.004950495,0.103960396,0.004950495,0.074257426,0.004950495,0.094059406,0.410891089,0.173267327,0.123762376,0.004950495,0.410891089,7
1809,6187,0.052845528,0.004065041,0.052845528,0.174796748,0.028455285,0.418699187,0.182926829,0.028455285,0.004065041,0.052845528,0.418699187,6
1810,6188,0.051724138,0.005747126,0.017241379,0.120689655,0.028735632,0.109195402,0.373563218,0.086206897,0.189655172,0.017241379,0.373563218,7
1811,6189,0.111702128,0.026595745,0.079787234,0.058510638,0.037234043,0.026595745,0.005319149,0.005319149,0.281914894,0.367021277,0.367021277,10
1812,6190,0.377272727,0.013636364,0.013636364,0.104545455,0.022727273,0.059090909,0.25,0.004545455,0.022727273,0.131818182,0.377272727,1
1813,6191,0.004807692,0.014423077,0.158653846,0.033653846,0.293269231,0.418269231,0.004807692,0.024038462,0.004807692,0.043269231,0.418269231,6
1814,6192,0.088235294,0.046218487,0.054621849,0.012605042,0.004201681,0.06302521,0.096638655,0.004201681,0.584033613,0.046218487,0.584033613,9
1815,6193,0.024038462,0.014423077,0.149038462,0.004807692,0.014423077,0.197115385,0.052884615,0.072115385,0.091346154,0.379807692,0.379807692,10
1816,6194,0.004347826,0.3,0.204347826,0.02173913,0.02173913,0.386956522,0.004347826,0.013043478,0.02173913,0.02173913,0.386956522,6
1817,6195,0.005050505,0.106060606,0.126262626,0.116161616,0.015151515,0.015151515,0.005050505,0.429292929,0.015151515,0.166666667,0.429292929,8
1818,6196,0.011811024,0.019685039,0.161417323,0.011811024,0.562992126,0.192913386,0.003937008,0.003937008,0.011811024,0.019685039,0.562992126,5
1819,6197,0.025423729,0.042372881,0.008474576,0.008474576,0.059322034,0.008474576,0.059322034,0.093220339,0.059322034,0.63559322,0.63559322,10
1820,6198,0.008982036,0.026946108,0.206586826,0.026946108,0.254491018,0.446107784,0.002994012,0.020958084,0.002994012,0.002994012,0.446107784,6
1821,6199,0.317708333,0.067708333,0.005208333,0.171875,0.026041667,0.036458333,0.067708333,0.005208333,0.140625,0.161458333,0.317708333,1
1822,6200,0.060483871,0.012096774,0.004032258,0.068548387,0.084677419,0.084677419,0.068548387,0.544354839,0.068548387,0.004032258,0.544354839,8
1823,6201,0.003205128,0.195512821,0.009615385,0.080128205,0.022435897,0.009615385,0.137820513,0.323717949,0.003205128,0.21474359,0.323717949,8
1824,6202,0.21,0.35,0.01,0.03,0.03,0.29,0.01,0.05,0.01,0.01,0.35,2
1825,6203,0.003846154,0.026923077,0.011538462,0.057692308,0.019230769,0.188461538,0.434615385,0.165384615,0.073076923,0.019230769,0.434615385,7
1826,6204,0.0625,0.293269231,0.0625,0.014423077,0.004807692,0.004807692,0.004807692,0.360576923,0.033653846,0.158653846,0.360576923,8
1827,6205,0.103658537,0.030487805,0.140243902,0.18902439,0.030487805,0.201219512,0.006097561,0.054878049,0.067073171,0.176829268,0.201219512,6
1828,6206,0.2625,0.0125,0.054166667,0.095833333,0.045833333,0.020833333,0.3125,0.0125,0.045833333,0.1375,0.3125,7
1829,6207,0.032608696,0.018115942,0.010869565,0.467391304,0.336956522,0.047101449,0.047101449,0.003623188,0.003623188,0.032608696,0.467391304,4
1830,6208,0.040983607,0.090163934,0.12295082,0.008196721,0.008196721,0.549180328,0.008196721,0.024590164,0.008196721,0.139344262,0.549180328,6
1831,6209,0.005555556,0.316666667,0.016666667,0.25,0.005555556,0.005555556,0.016666667,0.372222222,0.005555556,0.005555556,0.372222222,8
1832,6211,0.012931034,0.004310345,0.004310345,0.297413793,0.004310345,0.176724138,0.237068966,0.237068966,0.004310345,0.021551724,0.297413793,4
1833,6212,0.004273504,0.072649573,0.004273504,0.209401709,0.02991453,0.02991453,0.004273504,0.628205128,0.012820513,0.004273504,0.628205128,8
